rank,layer,neuron,direction,mean_g,abs_mean_g,mean_abs_g,std_g,positive_fraction,sign_consistency
25,26,1089,suppresses_refusal,-0.0798352062702179,0.0798352062702179,0.0798352062702179,0.02778858132660389,0.0,1.0
26,30,10840,supports_refusal,0.07952789217233658,0.07952789217233658,0.07952789217233658,0.02991752326488495,1.0,1.0
27,29,12561,supports_refusal,0.07771194726228714,0.07771194726228714,0.07915817201137543,0.05715034902095795,0.9300000071525574,0.9300000071525574
28,31,5230,supports_refusal,0.07666511833667755,0.07666511833667755,0.07744941860437393,0.04111914336681366,0.9750000238418579,0.9750000238418579
29,7,6673,suppresses_refusal,-0.07555755972862244,0.07555755972862244,0.0876089483499527,0.07579092681407928,0.125,0.875
30,29,14120,suppresses_refusal,-0.07463989406824112,0.07463989406824112,0.07463989406824112,0.034020766615867615,0.0,1.0
31,31,6432,suppresses_refusal,-0.0738983154296875,0.0738983154296875,0.0738983154296875,0.029108304530382156,0.0,1.0
32,28,8945,suppresses_refusal,-0.07365170121192932,0.07365170121192932,0.0739818885922432,0.06174812093377113,0.05999999865889549,0.9399999976158142
33,14,3917,supports_refusal,0.07332586497068405,0.07332586497068405,0.07349774241447449,0.047038521617650986,0.9800000190734863,0.9800000190734863
34,31,7861,supports_refusal,0.07200012356042862,0.07200012356042862,0.07298766821622849,0.02410193346440792,0.9800000190734863,0.9800000190734863
35,31,7450,supports_refusal,0.07099086791276932,0.07099086791276932,0.07172168791294098,0.04410238191485405,0.9649999737739563,0.9649999737739563
36,31,11817,suppresses_refusal,-0.06985191255807877,0.06985191255807877,0.06995643675327301,0.029479147866368294,0.014999999664723873,0.9850000143051147
37,22,7981,supports_refusal,0.0691155269742012,0.0691155269742012,0.0691155269742012,0.03349243476986885,1.0,1.0
38,31,7936,supports_refusal,0.06846349686384201,0.06846349686384201,0.06960489600896835,0.06778094172477722,0.9300000071525574,0.9300000071525574
39,30,2226,suppresses_refusal,-0.06818370521068573,0.06818370521068573,0.07362262904644012,0.05012689158320427,0.10499999672174454,0.8949999809265137
40,31,2305,supports_refusal,0.06717605888843536,0.06717605888843536,0.06747650355100632,0.03310924768447876,0.9850000143051147,0.9850000143051147
41,27,11991,supports_refusal,0.06618524342775345,0.06618524342775345,0.06699018180370331,0.04024132713675499,0.9800000190734863,0.9800000190734863
42,26,10406,supports_refusal,0.06613866984844208,0.06613866984844208,0.06613984704017639,0.04020095616579056,0.9950000047683716,0.9950000047683716
43,27,3135,supports_refusal,0.06609690934419632,0.06609690934419632,0.06632193922996521,0.03816042095422745,0.9800000190734863,0.9800000190734863
44,0,7182,supports_refusal,0.06597259640693665,0.06597259640693665,0.06827972084283829,0.0514180064201355,0.9700000286102295,0.9700000286102295
45,31,10014,supports_refusal,0.06584777683019638,0.06584777683019638,0.06842818856239319,0.05049041286110878,0.9200000166893005,0.9200000166893005
46,31,3730,supports_refusal,0.0650552362203598,0.0650552362203598,0.0650552362203598,0.0339847132563591,1.0,1.0
47,23,12220,supports_refusal,0.06347900629043579,0.06347900629043579,0.06364135444164276,0.0251582320779562,0.9950000047683716,0.9950000047683716
48,31,5178,supports_refusal,0.06334686279296875,0.06334686279296875,0.06334686279296875,0.02460397407412529,1.0,1.0
49,18,12866,supports_refusal,0.0630936399102211,0.0630936399102211,0.06318718194961548,0.028155898675322533,0.9900000095367432,0.9900000095367432
50,13,13879,supports_refusal,0.0629887655377388,0.0629887655377388,0.06305651366710663,0.043974943459033966,0.9950000047683716,0.9950000047683716
51,3,6390,suppresses_refusal,-0.06297897547483444,0.06297897547483444,0.0863313302397728,0.09893009811639786,0.17499999701976776,0.824999988079071
52,29,5198,suppresses_refusal,-0.06280892342329025,0.06280892342329025,0.0631287470459938,0.054860200732946396,0.029999999329447746,0.9700000286102295
53,31,11512,supports_refusal,0.06274333596229553,0.06274333596229553,0.06282424926757812,0.05331955850124359,0.9700000286102295,0.9700000286102295
54,30,11050,supports_refusal,0.062122803181409836,0.062122803181409836,0.0678224191069603,0.04012160748243332,0.8999999761581421,0.8999999761581421
55,31,287,suppresses_refusal,-0.06167488172650337,0.06167488172650337,0.06195274367928505,0.028031550347805023,0.019999999552965164,0.9800000190734863
56,31,12525,supports_refusal,0.06108894199132919,0.06108894199132919,0.06516487151384354,0.04331279173493385,0.925000011920929,0.925000011920929
57,4,5270,suppresses_refusal,-0.06031249836087227,0.06031249836087227,0.061210937798023224,0.047340087592601776,0.004999999888241291,0.9950000047683716
58,16,1241,supports_refusal,0.059860534965991974,0.059860534965991974,0.07800018042325974,0.08440808951854706,0.7599999904632568,0.7599999904632568
59,30,6989,supports_refusal,0.05968165397644043,0.05968165397644043,0.06080407276749611,0.07183358818292618,0.8650000095367432,0.8650000095367432
60,30,3382,supports_refusal,0.05968078598380089,0.05968078598380089,0.09571167081594467,0.10647202283143997,0.675000011920929,0.675000011920929
61,28,1016,supports_refusal,0.05950622633099556,0.05950622633099556,0.05950622633099556,0.020196985453367233,1.0,1.0
62,30,5831,suppresses_refusal,-0.05926332622766495,0.05926332622766495,0.05926332622766495,0.019086942076683044,0.0,1.0
63,31,3982,suppresses_refusal,-0.05882461369037628,0.05882461369037628,0.058824919164180756,0.015429375693202019,0.004999999888241291,0.9950000047683716
64,5,14319,supports_refusal,0.05863990634679794,0.05863990634679794,0.05871978774666786,0.03512049466371536,0.9900000095367432,0.9900000095367432
65,3,2145,supports_refusal,0.05842113494873047,0.05842113494873047,0.060264091938734055,0.040323685854673386,0.9549999833106995,0.9549999833106995
66,31,10176,supports_refusal,0.05770576000213623,0.05770576000213623,0.05774344876408577,0.022128842771053314,0.9950000047683716,0.9950000047683716
67,2,6658,suppresses_refusal,-0.05768269672989845,0.05768269672989845,0.05805123224854469,0.04806845262646675,0.03500000014901161,0.9649999737739563
68,30,4893,supports_refusal,0.05719352886080742,0.05719352886080742,0.05719352886080742,0.02001325413584709,1.0,1.0
69,12,2413,supports_refusal,0.05657993257045746,0.05657993257045746,0.056591760367155075,0.03672703728079796,0.9950000047683716,0.9950000047683716
70,26,9401,suppresses_refusal,-0.056429460644721985,0.056429460644721985,0.06322824209928513,0.05939694866538048,0.18000000715255737,0.8199999928474426
71,30,12395,suppresses_refusal,-0.056171875447034836,0.056171875447034836,0.056171875447034836,0.018916228786110878,0.0,1.0
72,30,10322,supports_refusal,0.055903319269418716,0.055903319269418716,0.05605529621243477,0.0233303215354681,0.9800000190734863,0.9800000190734863
73,29,12657,suppresses_refusal,-0.05585159361362457,0.05585159361362457,0.05585372820496559,0.02660037763416767,0.004999999888241291,0.9950000047683716
74,29,3852,supports_refusal,0.05530181899666786,0.05530181899666786,0.05530181899666786,0.02774929068982601,1.0,1.0
75,31,10620,supports_refusal,0.0545058436691761,0.0545058436691761,0.056443098932504654,0.033901412039995193,0.9449999928474426,0.9449999928474426
76,18,2106,suppresses_refusal,-0.054482460021972656,0.054482460021972656,0.058354452252388,0.04774833098053932,0.10499999672174454,0.8949999809265137
77,31,29,supports_refusal,0.05444334074854851,0.05444334074854851,0.054454974830150604,0.024454550817608833,0.9900000095367432,0.9900000095367432
78,27,11770,suppresses_refusal,-0.05435638502240181,0.05435638502240181,0.05435638502240181,0.01602085307240486,0.0,1.0
79,31,12950,suppresses_refusal,-0.05424560606479645,0.05424560606479645,0.05466461181640625,0.03054673783481121,0.02500000037252903,0.9750000238418579
80,30,9138,suppresses_refusal,-0.05414161831140518,0.05414161831140518,0.06219184771180153,0.051564771682024,0.17499999701976776,0.824999988079071
81,30,10238,suppresses_refusal,-0.05405433475971222,0.05405433475971222,0.05426689237356186,0.02143036760389805,0.014999999664723873,0.9850000143051147
82,10,6759,supports_refusal,0.05401496961712837,0.05401496961712837,0.05401496961712837,0.03153352066874504,1.0,1.0
83,30,5442,suppresses_refusal,-0.053660277277231216,0.053660277277231216,0.053660277277231216,0.019037965685129166,0.0,1.0
84,26,14,supports_refusal,0.05309181287884712,0.05309181287884712,0.055533140897750854,0.047456346452236176,0.8849999904632568,0.8849999904632568
85,31,1834,supports_refusal,0.0523492805659771,0.0523492805659771,0.05334613844752312,0.03499027341604233,0.9350000023841858,0.9350000023841858
86,2,4380,supports_refusal,0.052006226032972336,0.052006226032972336,0.05204223468899727,0.02927549183368683,0.9950000047683716,0.9950000047683716
87,23,6046,supports_refusal,0.051779136061668396,0.051779136061668396,0.05397762358188629,0.04426863044500351,0.9100000262260437,0.9100000262260437
88,14,7642,supports_refusal,0.05119170993566513,0.05119170993566513,0.052367858588695526,0.030363956466317177,0.9750000238418579,0.9750000238418579
89,31,5099,supports_refusal,0.050474394112825394,0.050474394112825394,0.05166580155491829,0.029176730662584305,0.9700000286102295,0.9700000286102295
90,19,3992,supports_refusal,0.05046631023287773,0.05046631023287773,0.05052764713764191,0.027775846421718597,0.9850000143051147,0.9850000143051147
91,30,11272,supports_refusal,0.05042266845703125,0.05042266845703125,0.05078643932938576,0.027060776948928833,0.9950000047683716,0.9950000047683716
92,29,636,suppresses_refusal,-0.04938690364360809,0.04938690364360809,0.04938690364360809,0.029606439173221588,0.0,1.0
93,31,8711,supports_refusal,0.04872802644968033,0.04872802644968033,0.04872802644968033,0.018383732065558434,1.0,1.0
94,31,13076,supports_refusal,0.048601530492305756,0.048601530492305756,0.04891159012913704,0.02400454320013523,0.9950000047683716,0.9950000047683716
95,30,11268,supports_refusal,0.04828857257962227,0.04828857257962227,0.04828857257962227,0.011215022765100002,1.0,1.0
96,23,1751,suppresses_refusal,-0.04818452522158623,0.04818452522158623,0.04858946427702904,0.03080536425113678,0.03500000014901161,0.9649999737739563
97,31,12358,supports_refusal,0.047626953572034836,0.047626953572034836,0.047626953572034836,0.018159793689846992,1.0,1.0
98,31,5335,suppresses_refusal,-0.047312621027231216,0.047312621027231216,0.05024475231766701,0.03033764287829399,0.03999999910593033,0.9599999785423279
99,31,10459,supports_refusal,0.046912726014852524,0.046912726014852524,0.04709430783987045,0.02513737604022026,0.9800000190734863,0.9800000190734863
100,10,4789,supports_refusal,0.04659999534487724,0.04659999534487724,0.05499248951673508,0.06323960423469543,0.8550000190734863,0.8550000190734863
101,31,5082,suppresses_refusal,-0.04656665772199631,0.04656665772199631,0.04657520353794098,0.013075308874249458,0.004999999888241291,0.9950000047683716
102,30,7080,suppresses_refusal,-0.04654271900653839,0.04654271900653839,0.04799825698137283,0.03487127646803856,0.10999999940395355,0.8899999856948853
103,31,7517,suppresses_refusal,-0.046025048941373825,0.046025048941373825,0.04606907069683075,0.028940021991729736,0.019999999552965164,0.9800000190734863
104,10,11570,suppresses_refusal,-0.04567413404583931,0.04567413404583931,0.0747598260641098,0.08561757951974869,0.2800000011920929,0.7200000286102295
105,31,2012,supports_refusal,0.04557693377137184,0.04557693377137184,0.04557693377137184,0.02086319588124752,1.0,1.0
106,1,2121,supports_refusal,0.045446623116731644,0.045446623116731644,0.045610807836055756,0.02957640215754509,0.9900000095367432,0.9900000095367432
107,24,5326,suppresses_refusal,-0.04542144760489464,0.04542144760489464,0.058627013117074966,0.05850013718008995,0.19499999284744263,0.8050000071525574
108,30,3587,suppresses_refusal,-0.04487808048725128,0.04487808048725128,0.044915467500686646,0.022940704599022865,0.004999999888241291,0.9950000047683716
109,31,8154,suppresses_refusal,-0.04479125887155533,0.04479125887155533,0.0466572567820549,0.027925701811909676,0.08500000089406967,0.9150000214576721
110,31,1050,supports_refusal,0.043753813952207565,0.043753813952207565,0.04434867948293686,0.02549128234386444,0.9549999833106995,0.9549999833106995
111,31,14201,supports_refusal,0.04361610487103462,0.04361610487103462,0.04370536655187607,0.015053670853376389,0.9850000143051147,0.9850000143051147
112,31,11695,suppresses_refusal,-0.043339043855667114,0.043339043855667114,0.04374011978507042,0.024188822135329247,0.02500000037252903,0.9750000238418579
113,31,1335,supports_refusal,0.04307727888226509,0.04307727888226509,0.043215446174144745,0.02792234905064106,0.9700000286102295,0.9700000286102295
114,31,7281,supports_refusal,0.04274456202983856,0.04274456202983856,0.048853036016225815,0.03648929297924042,0.8700000047683716,0.8700000047683716
115,4,14288,suppresses_refusal,-0.04271842911839485,0.04271842911839485,0.0429701991379261,0.03492429107427597,0.009999999776482582,0.9900000095367432
116,31,10644,supports_refusal,0.04271278530359268,0.04271278530359268,0.04271278530359268,0.016450366005301476,1.0,1.0
117,29,8656,supports_refusal,0.042431946843862534,0.042431946843862534,0.042431946843862534,0.019598769024014473,1.0,1.0
118,28,3697,suppresses_refusal,-0.04240486025810242,0.04240486025810242,0.042787324637174606,0.03469131141901016,0.04500000178813934,0.9549999833106995
119,31,3387,supports_refusal,0.04189850017428398,0.04189850017428398,0.041922301054000854,0.02029653638601303,0.9950000047683716,0.9950000047683716
120,31,12529,supports_refusal,0.04177890717983246,0.04177890717983246,0.04339054226875305,0.029536550864577293,0.9350000023841858,0.9350000023841858
121,31,13414,supports_refusal,0.041271667927503586,0.041271667927503586,0.04267303645610809,0.028068557381629944,0.9200000166893005,0.9200000166893005
122,21,10970,supports_refusal,0.04114242643117905,0.04114242643117905,0.04114242643117905,0.020747758448123932,1.0,1.0
123,30,9872,supports_refusal,0.04107126221060753,0.04107126221060753,0.04107450321316719,0.012939791195094585,0.9950000047683716,0.9950000047683716
124,2,11075,suppresses_refusal,-0.04095079377293587,0.04095079377293587,0.04483850300312042,0.04968227818608284,0.1850000023841858,0.8149999976158142
125,11,1411,supports_refusal,0.04082599654793739,0.04082599654793739,0.04104183241724968,0.02490735799074173,0.9850000143051147,0.9850000143051147
126,31,714,suppresses_refusal,-0.04067840427160263,0.04067840427160263,0.04582534730434418,0.036201562732458115,0.11999999731779099,0.8799999952316284
127,31,11202,suppresses_refusal,-0.04027244448661804,0.04027244448661804,0.04027244448661804,0.026772523298859596,0.0,1.0
128,28,9949,suppresses_refusal,-0.040153808891773224,0.040153808891773224,0.040153808891773224,0.0159196387976408,0.0,1.0
129,26,592,supports_refusal,0.040129393339157104,0.040129393339157104,0.040129393339157104,0.012461493723094463,1.0,1.0
130,5,4354,suppresses_refusal,-0.040126875042915344,0.040126875042915344,0.040126875042915344,0.03608814626932144,0.0,1.0
131,2,4786,supports_refusal,0.03970760479569435,0.03970760479569435,0.07420223206281662,0.11565424501895905,0.6399999856948853,0.6399999856948853
132,30,10445,suppresses_refusal,-0.0396549217402935,0.0396549217402935,0.03983833268284798,0.021689850836992264,0.03500000014901161,0.9649999737739563
133,24,5141,suppresses_refusal,-0.03944980725646019,0.03944980725646019,0.039658546447753906,0.026224438101053238,0.004999999888241291,0.9950000047683716
134,31,8664,supports_refusal,0.03918197751045227,0.03918197751045227,0.04946594312787056,0.044519003480672836,0.8149999976158142,0.8149999976158142
135,31,2518,supports_refusal,0.03897978737950325,0.03897978737950325,0.03898156061768532,0.02381906472146511,0.9950000047683716,0.9950000047683716
136,28,2761,supports_refusal,0.03891250491142273,0.03891250491142273,0.0390596017241478,0.018617210909724236,0.9850000143051147,0.9850000143051147
137,29,4048,supports_refusal,0.03845378756523132,0.03845378756523132,0.039006080478429794,0.02134539559483528,0.9750000238418579,0.9750000238418579
138,10,1084,supports_refusal,0.03809047117829323,0.03809047117829323,0.0389384925365448,0.03405828773975372,0.9549999833106995,0.9549999833106995
139,6,5866,suppresses_refusal,-0.03782813996076584,0.03782813996076584,0.10373435914516449,0.1332622617483139,0.38499999046325684,0.6150000095367432
140,31,3685,suppresses_refusal,-0.03782745450735092,0.03782745450735092,0.03782745450735092,0.014509063214063644,0.0,1.0
141,29,12858,suppresses_refusal,-0.037803344428539276,0.037803344428539276,0.037803344428539276,0.007443252485245466,0.0,1.0
142,31,12968,supports_refusal,0.037678755819797516,0.037678755819797516,0.042216263711452484,0.030602462589740753,0.8849999904632568,0.8849999904632568
143,31,8345,suppresses_refusal,-0.03755325451493263,0.03755325451493263,0.03787551820278168,0.019679376855492592,0.02500000037252903,0.9750000238418579
144,30,7594,suppresses_refusal,-0.03738178312778473,0.03738178312778473,0.037557028234004974,0.028806297108530998,0.03999999910593033,0.9599999785423279
145,28,11954,supports_refusal,0.03737054020166397,0.03737054020166397,0.03770952299237251,0.019761091098189354,0.9800000190734863,0.9800000190734863
146,31,9387,suppresses_refusal,-0.03703876584768295,0.03703876584768295,0.03703876584768295,0.02558894269168377,0.0,1.0
147,31,5542,supports_refusal,0.0369444265961647,0.0369444265961647,0.03708602860569954,0.016873689368367195,0.9950000047683716,0.9950000047683716
148,29,3746,supports_refusal,0.03686470165848732,0.03686470165848732,0.03822624310851097,0.02458214946091175,0.9350000023841858,0.9350000023841858
149,30,11920,suppresses_refusal,-0.03672557696700096,0.03672557696700096,0.03711383789777756,0.02110917493700981,0.03500000014901161,0.9649999737739563
150,31,11256,suppresses_refusal,-0.03669830411672592,0.03669830411672592,0.03669830411672592,0.009672815911471844,0.0,1.0
151,30,10321,suppresses_refusal,-0.03646959364414215,0.03646959364414215,0.03672716021537781,0.017210260033607483,0.019999999552965164,0.9800000190734863
152,31,5355,suppresses_refusal,-0.03639040142297745,0.03639040142297745,0.036539021879434586,0.027945585548877716,0.029999999329447746,0.9700000286102295
153,30,1562,suppresses_refusal,-0.03638725355267525,0.03638725355267525,0.04156989976763725,0.03431359678506851,0.12999999523162842,0.8700000047683716
154,31,1186,supports_refusal,0.0362839512526989,0.0362839512526989,0.04065147414803505,0.03719175234436989,0.8349999785423279,0.8349999785423279
155,5,7462,suppresses_refusal,-0.03620567172765732,0.03620567172765732,0.036385420709848404,0.028129365295171738,0.019999999552965164,0.9800000190734863
156,31,455,suppresses_refusal,-0.035914067178964615,0.035914067178964615,0.03831784427165985,0.03403237462043762,0.10999999940395355,0.8899999856948853
157,29,7086,suppresses_refusal,-0.03589509427547455,0.03589509427547455,0.036291610449552536,0.03249169513583183,0.09000000357627869,0.9099999666213989
158,31,1351,supports_refusal,0.035753630101680756,0.035753630101680756,0.035753630101680756,0.011089266277849674,1.0,1.0
159,30,3843,suppresses_refusal,-0.03561447188258171,0.03561447188258171,0.035674285143613815,0.01130650844424963,0.004999999888241291,0.9950000047683716
160,31,6650,suppresses_refusal,-0.035610657185316086,0.035610657185316086,0.035610657185316086,0.00831395760178566,0.0,1.0
161,31,3712,supports_refusal,0.03560711815953255,0.03560711815953255,0.03898533806204796,0.03265247121453285,0.8700000047683716,0.8700000047683716
162,31,8118,suppresses_refusal,-0.035532835870981216,0.035532835870981216,0.03832916170358658,0.023586494848132133,0.054999999701976776,0.9449999928474426
163,27,11734,suppresses_refusal,-0.035457972437143326,0.035457972437143326,0.03547060117125511,0.02223365195095539,0.014999999664723873,0.9850000143051147
164,31,4493,suppresses_refusal,-0.035375215113162994,0.035375215113162994,0.03541519120335579,0.01290497463196516,0.004999999888241291,0.9950000047683716
165,9,11959,supports_refusal,0.035346869379282,0.035346869379282,0.036047402769327164,0.027882812544703484,0.9599999785423279,0.9599999785423279
166,31,8937,suppresses_refusal,-0.03533557802438736,0.03533557802438736,0.04864620044827461,0.049918703734874725,0.20499999821186066,0.7950000166893005
167,29,2914,supports_refusal,0.035260774195194244,0.035260774195194244,0.035425566136837006,0.02248462475836277,0.9950000047683716,0.9950000047683716
168,31,260,suppresses_refusal,-0.03499271348118782,0.03499271348118782,0.03503024950623512,0.018614502623677254,0.014999999664723873,0.9850000143051147
169,22,12614,supports_refusal,0.03494079411029816,0.03494079411029816,0.03494079411029816,0.01653350703418255,1.0,1.0
170,31,9854,suppresses_refusal,-0.03484756499528885,0.03484756499528885,0.035999298095703125,0.017408886924386024,0.03999999910593033,0.9599999785423279
171,31,996,supports_refusal,0.034643784165382385,0.034643784165382385,0.03478645160794258,0.019423341378569603,0.9800000190734863,0.9800000190734863
172,19,4481,suppresses_refusal,-0.03424719721078873,0.03424719721078873,0.03425036370754242,0.03193795680999756,0.004999999888241291,0.9950000047683716
173,31,1386,suppresses_refusal,-0.034073859453201294,0.034073859453201294,0.06147313117980957,0.07346147298812866,0.36500000953674316,0.6349999904632568
174,30,12016,supports_refusal,0.03405853360891342,0.03405853360891342,0.03429412841796875,0.019718604162335396,0.9700000286102295,0.9700000286102295
175,31,1686,supports_refusal,0.034055329859256744,0.034055329859256744,0.034055329859256744,0.02703605592250824,1.0,1.0
176,31,3022,suppresses_refusal,-0.03396308422088623,0.03396308422088623,0.03396308422088623,0.01283891499042511,0.0,1.0
177,30,5024,suppresses_refusal,-0.033885251730680466,0.033885251730680466,0.033885251730680466,0.014566609635949135,0.0,1.0
178,31,566,supports_refusal,0.03362205624580383,0.03362205624580383,0.03413292020559311,0.021448763087391853,0.949999988079071,0.949999988079071
179,5,13861,supports_refusal,0.03346444293856621,0.03346444293856621,0.03390517085790634,0.037313785403966904,0.9549999833106995,0.9549999833106995
180,15,3816,supports_refusal,0.03346269577741623,0.03346269577741623,0.03372694179415703,0.034510236233472824,0.9350000023841858,0.9350000023841858
181,31,515,supports_refusal,0.033430252224206924,0.033430252224206924,0.033476945012807846,0.019761528819799423,0.9950000047683716,0.9950000047683716
182,28,781,supports_refusal,0.03342519700527191,0.03342519700527191,0.03533804044127464,0.017752181738615036,0.9399999976158142,0.9399999976158142
183,30,4350,supports_refusal,0.03334802761673927,0.03334802761673927,0.03616800159215927,0.023954320698976517,0.9150000214576721,0.9150000214576721
184,31,5617,supports_refusal,0.03302154690027237,0.03302154690027237,0.036112669855356216,0.026402369141578674,0.9049999713897705,0.9049999713897705
185,27,13174,supports_refusal,0.032783813774585724,0.032783813774585724,0.032783813774585724,0.010445922613143921,1.0,1.0
186,31,13115,supports_refusal,0.03262649476528168,0.03262649476528168,0.033127594739198685,0.021809620782732964,0.9549999833106995,0.9549999833106995
187,31,5369,suppresses_refusal,-0.032588500529527664,0.032588500529527664,0.032588500529527664,0.009536165744066238,0.0,1.0
188,31,181,suppresses_refusal,-0.03247158229351044,0.03247158229351044,0.03247158229351044,0.013257638551294804,0.0,1.0
189,23,4424,suppresses_refusal,-0.03235557675361633,0.03235557675361633,0.03238533064723015,0.016027577221393585,0.004999999888241291,0.9950000047683716
190,29,911,supports_refusal,0.03225509822368622,0.03225509822368622,0.03225509822368622,0.013077356852591038,1.0,1.0
191,30,7422,suppresses_refusal,-0.03213744983077049,0.03213744983077049,0.03222717344760895,0.012904784642159939,0.009999999776482582,0.9900000095367432
192,28,6063,suppresses_refusal,-0.032077331095933914,0.032077331095933914,0.032077331095933914,0.011517349630594254,0.0,1.0
193,31,10463,supports_refusal,0.03194976970553398,0.03194976970553398,0.03194976970553398,0.011767875403165817,1.0,1.0
194,29,7375,suppresses_refusal,-0.031796034425497055,0.031796034425497055,0.031796034425497055,0.014664633199572563,0.0,1.0
195,29,10308,supports_refusal,0.031740952283144,0.031740952283144,0.03181694075465202,0.01961657404899597,0.9850000143051147,0.9850000143051147
196,17,8517,supports_refusal,0.031631775200366974,0.031631775200366974,0.0334494411945343,0.030066678300499916,0.9049999713897705,0.9049999713897705
197,28,5878,suppresses_refusal,-0.03154617175459862,0.03154617175459862,0.03155364841222763,0.02023022063076496,0.004999999888241291,0.9950000047683716
198,28,11478,suppresses_refusal,-0.03151306137442589,0.03151306137442589,0.03151306137442589,0.008378889411687851,0.0,1.0
199,12,846,supports_refusal,0.031456466764211655,0.031456466764211655,0.03185243159532547,0.024215631186962128,0.9549999833106995,0.9549999833106995
200,31,2750,suppresses_refusal,-0.03141235187649727,0.03141235187649727,0.03141235187649727,0.0070205857045948505,0.0,1.0
201,31,12913,supports_refusal,0.031316984444856644,0.031316984444856644,0.031316984444856644,0.018490172922611237,1.0,1.0
202,29,11498,suppresses_refusal,-0.030632324516773224,0.030632324516773224,0.030632324516773224,0.009524187073111534,0.0,1.0
203,24,5160,suppresses_refusal,-0.03059288114309311,0.03059288114309311,0.03071601875126362,0.015054331161081791,0.009999999776482582,0.9900000095367432
204,31,8990,suppresses_refusal,-0.030496157705783844,0.030496157705783844,0.030515994876623154,0.011474019847810268,0.004999999888241291,0.9950000047683716
205,31,7193,supports_refusal,0.030433960258960724,0.030433960258960724,0.030839843675494194,0.011009955778717995,0.9900000095367432,0.9900000095367432
206,31,12373,suppresses_refusal,-0.030421067029237747,0.030421067029237747,0.030421067029237747,0.008077547885477543,0.0,1.0
207,31,10712,supports_refusal,0.03037666343152523,0.03037666343152523,0.03037666343152523,0.013317804783582687,1.0,1.0
208,25,3592,suppresses_refusal,-0.030323486775159836,0.030323486775159836,0.030323486775159836,0.011637148447334766,0.0,1.0
209,30,2196,suppresses_refusal,-0.030158309265971184,0.030158309265971184,0.03088996931910515,0.01890360750257969,0.04500000178813934,0.9549999833106995
